plot,Lat,Long,area,subsamples,area_m2,Last_fire_y_ago,collection_date,biome,nativeness,warning,delta15N,N_conc_g_kg,P_conc_mg_kg,abund,richness,mold_Eurotiales_Abundance,mold_Mortierellales_Abundance,mold_Mucorales_Abundance,mold_Trichoderma_Abundance,mold_Umbelopsidales_Abundance,
MX24,15.91,-97.08,Mexico ,40,2500,100,01/06/2019,forest: tropical broadleaf forest biome,,,3.637290529,2.57435113,10.15282977,11446,1879,0.91735104,0.978507776,0.096103442,0.419360475,0,
MX25,16.88,-93.45,Mexico ,40,2500,100,06/05/2016,forest: tropical broadleaf forest biome,,,5.57236789,2.86858827,2.005184447,2720,699,0.073529412,3.75,0.625,1.875,0,
MX26,20.96,-98.68,Mexico ,40,2500,100,24/05/2016,forest: subtropical broadleaf forest biome,,,7.355994957,4.371595722,5.921454347,3328,194,0.030048077,44.32091346,0,0.210336538,0,
MX27,17.64,-96.38,Mexico ,40,2500,100,06/09/2016,forest: tropical broadleaf forest biome,,,-1.028259481,21.65744959,202.9914165,1599,69,0,0.062539087,0,0,0,
MX28,18.23,-89.8,Mexico ,40,2500,100,04/05/2016,forest: tropical broadleaf forest biome,,,0.940749701,3.231817539,19.34782609,8446,1440,0.023679848,0.177598863,0.118399242,0.591996211,0,
MX29,17.62,-92.47,Mexico ,40,2500,100,03/05/2016,forest: tropical broadleaf forest biome,,,1.346758939,4.68344486,14.95400472,6200,1689,0.080645161,4.467741935,2.548387097,1.419354839,0,
MX2b,19.05,-99.31,Mexico ,40,2500,100,08/01/2015,forest: tropical coniferous forest biome,,,0.507541719,10.31534484,1.414736842,11369,2562,0.043979242,5.567772012,0.096754332,0.061570939,0.422200721,
MX3,19.39,-97.7,Mexico ,40,2500,100,12/01/2015,forest: tropical broadleaf forest biome,,,0.043368303,1.598363066,2.240895649,7783,1773,0.025697032,1.104972376,0.051394064,0.269818836,1.657458564,
MX30,16.81,-91.11,Mexico ,40,2500,100,05/05/2016,forest: tropical broadleaf forest biome,,,0.537016563,5.210405766,0.346462715,7273,1837,0.453732985,1.278702049,0.439983501,1.457445346,0.013749484,
MX31,18.58,-95.08,Mexico ,40,2500,100,13/04/2017,forest: tropical broadleaf forest biome,,,2.214135639,3.646910743,0.170832685,6627,1174,0,3.138675117,0.030179568,0.5734118,0,
MX32,16.11,-91.68,Mexico ,40,2500,100,24/07/2018,forest: tropical coniferous forest biome,,,-0.105815656,4.60615013,2.167473418,8238,506,1.031803836,0.18208303,0.752609857,3.43529983,24.42340374,
MX33,16.09,-91.68,Mexico ,40,2500,100,24/07/2018,forest: tropical broadleaf forest biome,,molds_above_5SD_median,4.422471254,3.130491267,4.888721625,22031,866,5.483182788,0.25872634,0,54.95438246,1.416186283,
MX34,20.09,-89.55,Mexico ,40,2500,100,06/07/2019,forest: subtropical broadleaf forest biome,,,2.500167781,3.39266477,0.124929461,7024,895,0.07118451,0.242027335,0.028473804,0.882687927,0.042710706,
MX35,19.78,-97.1,Mexico ,40,2500,100,05/02/2018,forest: tropical coniferous forest biome,,,-0.633000604,3.742410775,0.165714286,5076,950,0.591016548,6.934594169,0.177304965,4.432624113,2.698975571,
MX36,19.85,-97.22,Mexico ,40,2500,100,20/02/2018,forest: tropical coniferous forest biome,,,4.917353265,3.200200216,0.182074689,4189,466,0.262592504,0.238720458,0,0.214848413,0,
MX4,19.27,-98.04,Mexico ,40,2500,100,12/01/2015,forest: tropical coniferous forest biome,,,-0.487490688,9.589316975,40.76183841,5934,1366,0.859453994,7.448601281,0.606673407,0.320188743,1.095382541,
MX5,19.28,-99.36,Mexico ,40,2500,100,14/01/2015,forest: tropical coniferous forest biome,,,-1.357435517,9.417479702,2.790975369,5096,1327,0.412087912,13.57927786,0.176609105,0.156985871,0.156985871,
MX7,19.62,-101.33,Mexico ,40,2500,100,21/01/2015,forest: tropical broadleaf forest biome,,,1.06879178,7.221381606,1.697104072,6687,1460,0.463586063,1.480484522,0.149543891,0.059817556,0.059817556,
MX8,20.81,-103.86,Mexico ,40,2500,100,22/01/2015,forest: subtropical broadleaf forest biome,,,-0.246252353,7.670124399,2.407653061,5411,1145,1.256699316,0.831639253,0.166327851,0.609868786,4.601737202,
MX9,20.83,-103.85,Mexico ,40,2500,100,22/01/2015,forest: subtropical broadleaf forest biome,,,-0.372240634,4.166774959,2.978755365,5667,1216,0.829362979,0.723486854,0.052938062,0.952885124,0.794070937,
S001,-25.06,46.87,Madagascar ,40,2500,100,14/03/2010,woodland: subtropical woodland biome,,,6.368997445,1.380941658,8.44,4454,637,9.946115851,0.022451729,0.651100135,4.288280198,1.302200269,
S002,-24.95,47,Madagascar ,40,2500,100,20/03/2010,forest: subtropical broadleaf forest biome,,,1.243103934,2.047986566,24.22138262,9579,815,5.773045203,1.555485959,1.200542854,1.534606953,1.785155027,
S003,-24.75,46.85,Madagascar ,40,2500,10,17/03/2010,forest: subtropical broadleaf forest biome,,,0.702183354,10.73139594,9.624580324,7781,1407,0.359850919,4.678061946,0.604035471,1.298033672,0.681146382,
S004,-24.95,47,Madagascar ,40,2500,10,12/03/2010,forest: subtropical broadleaf forest biome,,,0.472957791,9.016148119,66.17360041,8737,897,1.934302392,0.743962459,0.446377475,0.778299187,0.663843425,
S005,-24.95,47,Madagascar ,40,2500,100,20/03/2010,forest: subtropical broadleaf forest biome,,,1.516358825,1.432779347,25.28273967,5906,714,0.457162208,0.643413478,0.253979004,0.152387403,0.033863867,
S006,-18.92,47.92,Madagascar ,40,2500,10,23/03/2010,forest: tropical broadleaf forest biome,,,-0.660648268,18.2028742,45.95780238,5784,951,0.31120332,5.791839557,0.017289073,2.264868603,0.293914246,
S007,-22.54,45.37,Madagascar ,40,2500,2,07/03/2010,woodland: subtropical woodland biome,,,1.841113897,1.534863947,0.121518987,1920,351,1.71875,0.3125,0.052083333,0.572916667,0.677083333,
S008,-22.56,45.38,Madagascar ,40,2500,3,06/03/2010,woodland: subtropical woodland biome,,,2.917340691,1.813279357,3.694681283,4282,500,5.324614666,1.377860813,0.140121439,4.320411023,2.755721625,
S009,-24.95,47.01,Madagascar ,40,2500,100,20/03/2010,forest: subtropical broadleaf forest biome,non-native,,0.066527121,1.470180075,6.272987331,7194,550,8.507089241,0.250208507,0.31971087,0.361412288,0.222407562,
S010,-22.57,45.36,Madagascar ,40,2500,100,06/03/2010,woodland: subtropical woodland biome,,,5.904838916,4.275857376,8.892977614,3151,686,1.586797842,1.745477626,0.190415741,0.380831482,1.459854015,
S011,-24.76,46.85,Madagascar ,40,2500,100,17/03/2010,forest: subtropical broadleaf forest biome,,,0.86386419,7.888326604,4.084934277,6476,758,0.509573811,8.0142063,0.880172946,1.775787523,0.308832613,
S012,-24.78,47.17,Madagascar ,40,2500,100,15/03/2010,forest: subtropical broadleaf forest biome,,,-0.367067845,3.786315777,23.50553131,5180,736,6.254826255,0.965250965,0.579150579,1.254826255,0.424710425,
S013,-22.53,45.37,Madagascar ,40,2500,100,07/03/2010,woodland: subtropical woodland biome,,,0.143648974,0.83653044,5.439967523,5018,1007,9.426066162,0.079713033,0.079713033,1.03626943,6.516540454,
S014,-22.54,45.37,Madagascar ,40,2500,100,07/03/2010,woodland: subtropical woodland biome,,,2.579623254,1.789880525,3.258120004,4122,941,10.67442989,0.097040272,0,1.115963125,2.886948083,
S015,-24.99,46.93,Madagascar ,40,40000,100,13/03/2010,forest: subtropical broadleaf forest biome,,,3.694077988,4.34645846,4.430894309,4696,951,3.407155026,1.298977853,0.170357751,2.001703578,0.063884157,
S016,9.26,2.19,Benin ,40,40000,1,04/07/2010,woodland: tropical woodland biome,,,2.051407826,1.291512647,1.816206149,6267,932,0.159565981,0.271262167,0,0.127652784,0,
S017,9.26,2.19,Benin ,40,40000,1,04/07/2010,woodland: tropical woodland biome,,,2.051407826,1.291512647,2.360719219,7999,672,0.025003125,0.350043755,0.012501563,0.025003125,0,
S018,43.59,132.47,Russia ,40,2500,100,24/05/2010,forest: temperate broadleaf forest biome,,,0.431215485,8.677503982,26.64363378,3362,1161,6.751933373,10.38072576,0.208209399,0.297441999,1.725163593,
S019,43.49,133.58,Russia ,40,2500,5,28/05/2010,forest: temperate broadleaf forest biome,,,0.912068582,16.25629823,86.11731277,6378,1523,0.799623706,13.6406397,0.548761367,1.066164942,2.978990279,
S020,43.38,132.95,Russia ,40,2500,100,27/05/2010,forest: temperate coniferous forest biome,,,0.79493416,12.52090352,62.10377549,3460,1100,1.416184971,7.543352601,0.462427746,0.375722543,9.595375723,
S021,43.36,132.97,Russia ,40,2500,100,27/05/2010,forest: temperate broadleaf forest biome,,,0.360065493,16.0913271,129.8820179,4235,1148,0.070838253,1.369539551,0,0,0,
S022,43.61,132.51,Russia ,40,2500,100,24/05/2010,forest: temperate broadleaf forest biome,,,0.914458116,7.807873709,77.43376307,4850,1262,1.113402062,4.721649485,0.226804124,0.226804124,0.103092784,
S023,43.21,132.05,Russia ,40,2500,100,25/05/2010,forest: temperate broadleaf forest biome,,,0.731374005,7.94467617,20.53789731,3073,1052,1.073869183,5.076472502,0.260331923,0.976244712,1.399284087,
S024,43.49,133.68,Russia ,40,2500,100,28/05/2010,forest: temperate coniferous forest biome,,,1.505364292,6.845309055,15.06394119,4023,1419,0.347999006,2.933134477,0.124285359,0.173999503,0.024857072,
S025,43.48,133.58,Russia ,40,2500,100,28/05/2010,forest: temperate coniferous forest biome,,,-0.160861815,15.91037122,70.66246057,4168,903,0.143953935,5.75815739,0.143953935,0.359884837,0.335892514,
S026,43.1,131.56,Russia ,40,2500,20,21/05/2010,forest: temperate broadleaf forest biome,,,2.194738948,12.74658459,19.13221031,5668,1355,1.340860974,9.633027523,0.176429076,0.582215949,1.252646436,
S027,43.28,133.16,Russia ,40,2500,10,28/05/2010,forest: temperate broadleaf forest biome,,,1.151416275,5.368691415,41.10311264,4775,1049,0.104712042,1.42408377,0.020942408,0.230366492,0.104712042,
S028,43.55,132.43,Russia ,40,2500,100,24/05/2010,forest: temperate broadleaf forest biome,,,1.210478097,6.427148601,8.965587665,4697,1281,1.532893336,19.92761337,0.106450926,0.191611667,0.04258037,
S029,42.74,130.69,Russia ,40,2500,100,23/05/2010,forest: temperate broadleaf forest biome,,,2.630489429,4.50220071,55.4481636,5597,976,0.446667858,4.162944435,0.071466857,0.142933714,0,
S030,43.13,131.41,Russia ,40,2500,100,23/05/2010,forest: temperate broadleaf forest biome,,,1.627549121,8.375971154,38.17154597,5079,1018,0.078755661,3.740893877,0.236266982,0.118133491,0,
S031,43.38,132.95,Russia ,40,2500,100,27/05/2010,forest: temperate coniferous forest biome,,,1.318929531,15.79896349,72.74072508,4122,1033,0.291120815,5.895196507,0.024260068,0.242600679,0.072780204,
S032,43.1,131.56,Russia ,40,2500,10,21/05/2010,forest: temperate broadleaf forest biome,,,1.85746532,9.085645756,11.25966158,4331,933,1.108289079,5.172015701,0.369429693,0.415608405,7.319325791,
S033,42.76,130.69,Russia ,40,2500,2,23/05/2010,forest: temperate broadleaf forest biome,,,3.070836287,4.126607391,3.544303797,5795,1006,0.241587575,2.864538395,0.327868852,0.67299396,9.870578085,
S034,42.57,130.79,Russia ,40,2500,2,22/05/2010,forest: temperate broadleaf forest biome,,,3.756472557,6.903774795,4.060089322,5975,1055,0.769874477,4.535564854,0.167364017,0.10041841,1.907949791,
S035,43.11,131.55,Russia ,40,2500,10,21/05/2010,forest: temperate broadleaf forest biome,,,2.665462154,11.16185714,11.52431549,7093,1116,0.380656986,5.456083463,0.197377696,0.648526716,0.916396447,
S036,21.21,-87.19,Mexico ,40,2500,100,29/09/2010,forest: subtropical broadleaf forest biome,,,3.361789952,16.33356629,1.615046509,4053,1074,0.222057735,0.246730817,0.123365408,0.616827042,0,
S037,43.29,142.6,Japan ,40,2500,100,11/06/2010,forest: temperate coniferous forest biome,,,0.206762009,7.499867618,70.27300303,5569,843,0.03591309,34.27904471,0.646435626,1.63404561,0.107739271,
S038,35.05,136.43,Japan ,40,5000,100,29/05/2010,forest: temperate coniferous forest biome,,,-0.527718695,8.595023493,11.02202375,6857,799,0.175003646,18.09829371,0.656263672,1.166690973,32.68193087,
S039,36.8,139.49,Japan ,40,5000,100,29/05/2010,forest: temperate broadleaf forest biome,,molds_above_5SD_median,-0.970337811,7.935129895,9.92591089,7059,1347,2.011616376,42.71143221,0.1133305,0.552486188,1.997450064,
S040,39.88,141.17,Japan ,40,2500,100,06/06/2010,forest: temperate broadleaf forest biome,,,1.177845528,9.14256848,1.193969442,6765,1194,1.596452328,14.57501848,0.946045824,2.675535846,19.9113082,
S041,24.16,121.29,Taiwan ,40,2500,10,22/06/2010,forest: subtropical coniferous forest biome,,,0.013480666,9.907665871,33.21138211,8808,1400,2.032243415,19.94777475,1.01044505,2.123069936,6.10808356,
S042,24.14,121.29,Taiwan ,40,2500,10,22/06/2010,forest: subtropical coniferous forest biome,,,1.439619129,14.40749177,58.48999085,4603,786,0.412774278,18.37931784,32.82641755,0.912448403,6.7999131,
S043,38.34,47.31,Iran ,40,2500,50,10/12/2012,forest: temperate broadleaf forest biome,,,2.615539398,6.078578383,53.78526487,7151,1439,0.643266676,7.998881275,0.83904349,0.069920291,0.013984058,
S044,37.43,49.1,Iran ,40,2500,50,10/12/2012,forest: temperate broadleaf forest biome,,,2.632786041,5.777376109,128.0032304,6258,1127,0.591243209,7.670182167,0.351550016,0.191754554,0,
S045,18.32,-65.82,Puerto Rico ,40,2500,100,09/03/2011,forest: tropical broadleaf forest biome,,,0.933973846,16.11339686,17.02603743,4161,1629,0.21629416,1.778418649,0.096130738,1.29776496,0,
S046,18.32,-65.82,Puerto Rico ,40,2500,100,09/03/2011,forest: tropical broadleaf forest biome,,,0.409639793,12.64270099,24.5457314,6104,1951,1.163171691,1.032110092,0.0163827,1.146788991,0,
S047,18.32,-65.73,Puerto Rico ,40,2500,3,09/03/2011,forest: tropical broadleaf forest biome,,,3.633623837,8.750429147,21.65851671,4384,1419,0.775547445,1.505474453,0.752737226,0.501824818,0.022810219,
S048,18.32,-65.82,Puerto Rico ,40,2500,100,09/03/2011,forest: tropical broadleaf forest biome,,,1.583304432,16.61588433,25.27439331,3742,1610,0.507749866,1.523249599,0.18706574,0.774986638,0.026723677,
S049,18.32,-65.82,Puerto Rico ,40,2500,100,09/03/2011,forest: tropical broadleaf forest biome,,,0.613305282,7.643845806,3.663376412,1144,476,0.262237762,2.70979021,0.087412587,3.059440559,0,
S050,0,0,Puerto Rico,40,2500,100,09/03/2011,forest: tropical broadleaf forest biome,,,unknown,13.43072116,173.2108218,5775,801,6.077922078,0.346320346,0.138528139,0.761904762,0,
S052,30.14,51.54,Iran ,40,2500,5,12/12/2012,woodland: woodland: temperate woodland biome,,,3.078666798,3.704607538,26.03670283,4895,606,0.102145046,1.470888662,0.020429009,0,0,
S053,30.73,51.57,Iran ,40,2500,5,12/12/2012,woodland: woodland: temperate woodland biome,,,-0.738013074,5.730593575,21.30092924,9000,1694,0.388888889,2.122222222,0.055555556,0.355555556,0,
S055,5.44,-60.08,Guyana ,40,625,75,03/06/2012,forest: tropical broadleaf forest biome,,,0.654879451,3.149688333,4.741072337,5591,719,0.733321409,2.021105348,0,4.149526024,0.035771776,
S056,5.44,-60.09,Guyana ,40,625,75,05/06/2012,forest: tropical broadleaf forest biome,,,-0.05670424,5.017539519,7.375449409,3222,509,0.651769088,4.655493482,0,1.955307263,0.465549348,
S057,5.43,-60.08,Guyana ,40,625,75,08/06/2012,forest: tropical broadleaf forest biome,,,-0.659789003,3.970336787,5.792199556,7405,1173,0.283592167,8.656313302,0,5.064145847,0.027008778,
S058,5.31,-59.93,Guyana ,40,2500,100,14/06/2012,forest: tropical broadleaf forest biome,,,3.80459354,5.016565454,12.34593691,2892,629,0.069156293,3.354080221,0.034578147,3.181189488,0.034578147,
S059,5.3,-59.91,Guyana ,40,2500,100,13/06/2012,forest: tropical broadleaf forest biome,,,2.224789235,9.641312644,5.297878819,8576,1295,0.524720149,1.958955224,0.011660448,5.620335821,0.478078358,
S060,5.28,-59.92,Guyana ,40,2500,100,13/06/2012,forest: tropical broadleaf forest biome,,,3.620870618,9.326319975,7.774281945,6759,1306,0.384672289,3.462050599,0.059180352,4.083444296,0.340287025,
S061,5.31,-59.92,Guyana ,40,2500,100,14/06/2012,forest: tropical broadleaf forest biome,,,2.520956623,8.166275305,18.71901245,4127,811,0.484613521,1.356917858,0,5.476132784,0.339229465,
S062,-37.73,145.24,Australia ,40,2500,30,18/05/2012,woodland: woodland: temperate woodland biome,,,0.802113305,4.798088562,1.422764228,1790,627,4.860335196,8.379888268,0.167597765,0.94972067,1.284916201,
S063,-37.49,145.83,Australia ,40,2500,100,10/06/2012,forest: temperate broadleaf forest biome,,,1.164436241,6.574873352,4.105273854,3679,836,3.207393313,20.14134276,0.054362599,1.49497146,2.772492525,
S064,-37.68,145.74,Australia ,40,2500,100,10/06/2012,forest: temperate broadleaf forest biome,,molds_above_5SD_median,1.307130268,7.790489235,27.80596712,5694,1129,1.05374078,50.68493151,0.070249385,0.561995083,0.421496312,
S065,-37.56,145.68,Australia ,40,2500,3,11/06/2012,forest: temperate broadleaf forest biome,,,1.402956357,2.22688179,0.464365031,6976,942,4.830848624,0.860091743,0.114678899,0.129013761,12.2706422,
S066,-37.53,145.52,Australia ,40,2500,100,11/06/2012,forest: temperate broadleaf forest biome,,,0.54005624,11.04688607,11.59479251,4525,545,15.91160221,2.209944751,0.110497238,0.729281768,8.70718232,
S067,-37.53,145.42,Australia ,40,2500,3,12/07/2012,forest: temperate broadleaf forest biome,,,0.172212256,3.439672997,1.644503096,7564,1221,8.35536753,1.9566367,0.039661555,0.171866737,16.19513485,
S068,-20.02,29.48,Zimbabwe ,40,2500,0.5,20/12/2012,woodland: tropical woodland biome,,,3.500261695,3.173226311,14.46617767,6468,733,0.01546073,0.541125541,0.092764378,0.556586271,1.159554731,
S069,3.35,12.73,Cameroon ,40,2500,100,19/04/2012,forest: tropical broadleaf forest biome,,,5.65932529,2.580519425,10.87503776,3303,473,51.77111717,0.242204057,0,1.695428398,0.544959128,
S070a,3.37,12.74,Cameroon ,40,2500,100,21/04/2012,forest: tropical broadleaf forest biome,,,7.11548515,2.127017042,7.143584003,3451,582,5.505650536,0.927267459,0.115908432,0.840336134,0.173862649,
S071,29.75,-82.22,USA ,40,2500,100,30/10/2012,forest: subtropical coniferous forest biome,,,0.579549146,1.566945309,3.491577335,7145,866,3.596920924,6.200139958,1.399580126,1.273617915,5.080475857,
S072,29.74,-82.44,USA ,40,2500,100,30/10/2012,forest: subtropical broadleaf forest biome,,,0.721442965,0.829338792,62.65842036,5689,1027,0.755844612,5.994023554,0.404288979,0.773422394,0.193355599,
S073,-44.07,-73.1,Chile ,40,2500,100,14/03/2012,forest: temperate broadleaf forest biome,,,-1.655386641,11.76534496,25.50801593,4733,915,0.169025988,15.8250581,2.767800549,0.295795479,0.021128248,
S074,-41.15,-71.37,Argentina ,40,2500,100,20/03/2012,forest: temperate broadleaf forest biome,,,-1.062503819,1.293459132,7.569437379,4631,903,6.845173829,17.92269488,0.62621464,0.777369899,4.55625135,
S075,-41.08,-71.55,Argentina ,40,2500,100,20/03/2012,forest: temperate broadleaf forest biome,,,3.633429518,3.125103966,1.705187468,9851,1548,3.146888641,8.131154198,1.664805603,0.619226474,10.13095117,
S076,-41.43,-71.61,Argentina ,40,2500,100,20/03/2012,forest: temperate broadleaf forest biome,,,2.003177968,5.209569179,2.684705634,4102,827,11.92101414,4.412481716,1.243295953,0.511945392,13.62749878,
S077,-41.35,-71.58,Argentina ,40,2500,100,20/03/2012,forest: temperate broadleaf forest biome,,,3.026079246,2.462831766,1.754752455,3329,831,17.33253229,3.574647041,0.871132472,0.600781015,8.561129468,
S078,-40.13,-71.66,Argentina ,40,2500,100,21/03/2012,forest: temperate broadleaf forest biome,,,1.559773632,3.878090543,9.235443038,7331,1490,2.196153322,5.565407175,0.968489974,4.91065339,9.521211295,
S079,-40.13,-71.66,Argentina ,40,2500,100,21/03/2012,forest: temperate broadleaf forest biome,,,2.271811594,5.511513717,0.994721884,3611,865,10.052617,8.224868457,0.360011077,4.652450845,6.092495154,
S080,-40.13,-71.67,Argentina ,40,2500,100,21/03/2012,forest: temperate broadleaf forest biome,,,1.471086837,11.27562055,12.44380875,1382,445,11.79450072,6.584659913,0.578871201,0.506512301,2.315484805,
S081,-40.13,-71.68,Argentina ,40,2500,100,21/03/2012,forest: temperate broadleaf forest biome,,,1.528450883,5.448411897,7.645916386,9099,1377,2.505769865,12.29805473,0.296735905,0.109902187,3.967468953,
S082,-40.13,-71.46,Argentina ,40,2500,100,22/03/2012,forest: temperate broadleaf forest biome,,,1.627086875,10.63509802,26.83518706,1941,518,4.430705822,10.09788769,0.463678516,1.545595054,3.760947965,
