Country,LONG,LAT,Point_ID,NUTS_1,NUTS_2,NUTS_3,P,N,K,CaCO3,pH_CaCl2,pH_H20,EC,OC,Land Cover,Land Description,Land Use,Revisited_point,Soil_Stones
United Kingdom,-5.356158633,50.124406703,32323116,UKK,UKK3,UKK30,79.5,7.4,270.4,0,3.7,3.84,72.4,94.7,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-4.818491939,50.507332403,32783150,UKK,UKK3,UKK30,51.7,5.9,199.6,2,6.3,6.47,113.1,53.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-4.285234082,50.648735481,33183158,UKK,UKK4,UKK43,66.7,6.7,99.4,0,4.2,4.33,114.7,55.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-4.156053028,50.792716594,33303172,UKK,UKK4,UKK43,13.1,5.0,149.8,1,4.8,5.24,18.41,51.9,Woodland,Broadleaved woodland,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-4.213300666,50.602939397,33223152,UKK,UKK4,UKK43,132.9,7.4,729.4,0,5.6,5.77,121.2,67.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-5.199049926,56.154798339,33843772,UKM,UKM6,UKM63,29.4,6.0,112.7,0,3.5,3.74,61.1,70.8,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,2
United Kingdom,-4.179111476,53.091625015,33783424,UKL,UKL1,UKL12,59.7,9.4,417.5,0,4.1,4.21,172.5,99.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-4.137171039,55.509257209,34343688,UKM,UKM9,UKM93,23.9,3.8,42.3,0,4.8,5.11,36.2,80.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,2
United Kingdom,-3.808472657,53.171625123,34043428,UKL,UKL1,UKL13,88.6,10.2,417.3,1,4.3,4.93,29.9,114.3,Woodland,Broadleaved woodland,Agriculture (excluding fallow land and kitchen gardens),No,3
United Kingdom,-4.734567949,55.202241733,33903662,UKM,UKM9,UKM94,18.8,3.9,148.7,1,5.1,5.45,57.7,36.8,Woodland,Other mixed woodland,Sport,No,2
United Kingdom,-4.541005613,55.462974085,34083688,UKM,UKM9,UKM94,26.9,3.8,209.6,0,3.9,4.07,65.0,33.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-6.371393499,55.180530784,32883682,UKN,UKN1,UKN12,42.2,9.5,232.3,1,4.7,4.87,114.4,92.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-6.625119415,55.091487984,32703676,UKN,UKN1,UKN12,42.5,6.0,123.0,1,5.1,5.18,92.6,64.1,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-7.015799432,54.872419302,32403658,UKN,UKN1,UKN12,21.6,3.6,47.5,1,4.6,4.77,47.4,38.1,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,3
United Kingdom,-7.160489135,54.760134957,32283648,UKN,UKN1,UKN10,29.9,3.7,80.4,1,4.4,4.65,51.5,38.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,3
United Kingdom,-7.153834777,54.595206892,32243630,UKN,UKN1,UKN16,85.8,5.7,205.5,0,4.4,4.64,101.2,64.6,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,2
United Kingdom,-6.442484916,54.729665173,32723634,UKN,UKN1,UKN13,15.1,4.3,104.3,0,5.1,5.32,63.1,41.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,2
United Kingdom,-2.117988681,53.227184502,35163414,UKD,UKD6,UKD62,38.3,6.3,179.9,1,4.0,4.14,142.7,64.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-4.049643584,50.349371509,33283122,UKK,UKK4,UKK43,15.9,4.2,34.4,1,6.0,6.2,27.0,34.1,Cropland,Other Leguminous  and mixtures for fodder,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-4.107173243,55.695496975,34403708,UKM,UKM9,UKM95,73.1,4.7,114.8,0,4.7,5.0,56.4,48.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
United Kingdom,-3.979322548,57.319142742,34843884,UKM,UKM6,UKM62,44.9,4.5,163.9,1,3.8,4.02,35.0,62.3,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,20.155751964,48.841298145,50642910,SK0,SK03,SK032,8.9,1.7,76.0,1,4.4,4.8,6.73,18.8,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,4
Slovakia,22.197416598,48.7259613,52142920,SK0,SK04,SK042,65.1,1.6,368.2,1,5.9,6.17,9.15,15.8,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,20.145747401,49.059765109,50602934,SK0,SK04,SK041,27.5,1.9,115.3,1,5.8,6.03,8.07,19.7,Cropland,Oats,Agriculture (excluding fallow land and kitchen gardens),No,4
Slovakia,19.431960351,48.941354959,50102914,SK0,SK03,SK031,12.7,3.2,67.9,0,4.0,4.31,7.26,47.1,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovakia,17.650678391,48.806848667,48822884,SK0,SK02,SK022,7.2,2.4,63.4,0,5.3,5.63,7.6,22.5,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,2
Slovakia,18.143150685,48.301722189,49242832,SK0,SK02,SK023,25.2,2.2,310.3,8,7.1,7.42,15.87,18.9,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,18.417569075,48.642850878,49402872,SK0,SK02,SK022,23.0,2.4,261.7,2,6.5,6.62,14.93,23.6,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,18.834828985,48.68272778,49702880,SK0,SK03,SK032,15.6,3.7,186.3,0,5.2,5.55,13.32,42.8,Woodland,Broadleaved woodland,FORESTRY,No,1
Slovakia,19.605031014,48.980883606,50222920,SK0,SK03,SK031,7.2,3.1,40.4,488,7.2,7.51,24.3,91.3,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovakia,19.914829102,48.464351204,50522866,SK0,SK03,SK032,26.0,1.3,133.1,1,5.9,5.98,10.43,11.2,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,18.542106663,48.253403867,49542830,SK0,SK02,SK023,48.3,2.0,165.3,1,6.8,6.97,11.14,17.5,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,18.756991333,48.707001215,49642882,SK0,SK02,SK022,17.9,3.4,730.7,0,5.2,5.6,14.42,44.7,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovakia,19.364442907,49.309213601,50002954,SK0,SK03,SK031,8.6,2.3,44.5,0,4.7,5.04,6.93,19.2,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,19.545100202,49.239614331,50142948,SK0,SK03,SK031,7.3,3.1,121.6,1,4.2,4.63,9.05,30.2,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovakia,21.340876079,48.599128638,51542896,SK0,SK04,SK042,9.2,1.8,152.8,3,7.0,7.3,14.51,14.6,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,21.20801144,49.103043074,51362950,SK0,SK04,SK041,20.1,1.3,111.5,0,5.9,6.15,8.15,8.8,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,20.703734152,49.080067905,51002942,SK0,SK04,SK041,11.1,2.4,38.0,0,4.5,4.88,9.46,20.1,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovakia,19.724104905,49.024892752,50302926,SK0,SK03,SK031,7.8,2.4,89.4,0,4.7,5.11,8.39,20.6,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,4
Slovakia,20.061725591,48.65045849,50602888,SK0,SK03,SK032,5.5,1.4,101.0,0,4.8,5.14,8.96,11.6,Woodland,Broadleaved woodland,FORESTRY,No,1
Slovakia,20.073129195,48.975722074,50562924,SK0,SK04,SK041,22.8,6.2,404.8,1,5.0,5.33,26.1,88.9,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,4
Slovakia,19.726517097,48.897857086,50322912,SK0,SK03,SK032,14.5,2.7,134.0,0,4.9,5.44,9.81,31.5,Woodland,Spruce dominated mixed woodland,FORESTRY,No,3
Slovakia,20.080447065,49.011313602,50562928,SK0,SK04,SK041,8.9,1.7,66.9,16,7.0,7.26,15.54,28.7,Woodland,Other mixed woodland,FORESTRY,No,4
Austria,14.591365409,46.433053617,46742602,AT2,AT21,AT213,8.4,3.4,55.4,0,4.5,5.0,19.66,40.6,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovenia,15.269410584,46.437930205,47262606,SI0,SI03,SI034,31.4,6.7,98.0,1,3.2,3.66,17.96,134.8,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovenia,14.721131371,46.427413253,46842602,SI0,SI03,SI034,8.3,5.0,180.3,0,5.3,5.6,11.73,54.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovenia,14.471461393,45.933018159,46682546,SI0,SI04,SI041,12.0,9.7,199.0,4,6.1,6.3,20.7,119.8,Woodland,Other mixed woodland,FORESTRY,No,1
Slovenia,15.080648541,46.645526835,47102628,SI0,SI03,SI033,23.3,12.5,127.6,0,3.5,3.92,28.8,220.6,Woodland,Other coniferous woodland,FORESTRY,No,1
Slovenia,15.146602044,46.516080913,47162614,SI0,SI03,SI033,24.9,4.2,63.8,1,3.8,4.12,10.52,58.8,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovenia,15.246997607,46.47512342,47242610,SI0,SI03,SI033,22.3,5.0,99.8,1,3.3,3.78,13.74,97.4,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,15.42506441,46.43015824,47382606,SI0,SI03,SI032,24.5,4.2,147.2,1,4.7,5.08,17.49,41.7,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovenia,15.502875816,46.426187587,47442606,SI0,SI03,SI032,4.4,2.4,88.5,1,4.4,4.74,9.54,39.5,Woodland,Pine dominated coniferous woodland,FORESTRY,No,2
Slovenia,15.323091595,46.453323187,47302608,SI0,SI03,SI033,18.8,2.9,76.5,4,5.3,5.57,17.54,41.7,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovenia,15.16910013,46.478908825,47182610,SI0,SI03,SI033,18.2,5.1,77.7,1,3.1,3.56,15.3,125.2,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovenia,15.508437938,46.480051827,47442612,SI0,SI03,SI032,10.7,4.5,87.5,1,3.8,4.08,11.66,77.9,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,14.76501711,46.335264918,46882592,SI0,SI03,SI034,11.3,6.5,66.3,105,6.9,7.15,35.4,152.2,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,14.658260682,46.303886721,46802588,SI0,SI04,SI041,7.9,7.7,146.1,1,4.8,5.25,16.79,80.1,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,2
Slovenia,14.553216541,45.676925216,46762518,SI0,SI03,SI038,17.9,11.4,98.0,22,6.8,6.89,41.8,159.7,Woodland,Other mixed woodland,FORESTRY,No,2
Slovenia,14.003947429,46.240216883,46302578,SI0,SI04,SI042,5.5,2.6,43.1,5,6.4,6.55,13.05,30.7,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,14.088404448,46.327189887,46362588,SI0,SI04,SI042,10.0,4.5,60.2,1,4.8,5.15,14.61,66.3,Woodland,Spruce dominated mixed woodland,FORESTRY,No,2
Slovenia,14.472006718,45.626250683,46702512,SI0,SI03,SI038,4.5,3.8,50.8,10,6.4,6.58,18.0,61.1,Woodland,Spruce dominated mixed woodland,FORESTRY,No,2
Slovenia,14.076104593,46.165347988,46362570,SI0,SI04,SI042,22.5,7.0,61.9,2,3.4,3.76,14.34,94.1,Shrubland,Shrubland with sparse tree cover,FORESTRY,No,1
Slovenia,14.353329298,46.388881729,46562596,SI0,SI04,SI042,31.2,6.6,263.3,1,3.3,3.9,27.3,128.2,Woodland,Other coniferous woodland,FORESTRY,No,2
Slovenia,14.708329482,45.688188277,46882520,SI0,SI03,SI037,22.1,17.9,183.4,28,6.7,6.81,68.9,245.1,Grassland,Grassland with sparse tree/shrub cover,FORESTRY,No,2
Slovenia,14.825201773,45.556579177,46982506,SI0,SI03,SI037,3.6,3.0,74.7,1,4.0,4.44,7.37,39.1,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,14.365397909,45.576569195,46622506,SI0,SI03,SI038,7.2,5.7,92.1,66,6.7,6.88,22.4,90.6,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,14.464672515,45.536331033,46702502,SI0,SI03,SI038,11.3,8.8,126.3,51,6.8,7.04,36.7,135.3,Woodland,Broadleaved woodland,FORESTRY,No,2
Slovenia,14.277234361,45.760600841,46542526,SI0,SI03,SI038,22.0,13.1,161.4,63,6.8,6.92,41.1,170.6,Woodland,Broadleaved woodland,FORESTRY,No,3
Slovenia,14.534873732,46.381345715,46702596,SI0,SI04,SI042,63.9,22.4,327.7,15,4.4,4.8,36.6,441.9,Woodland,Spruce dominated mixed woodland,FORESTRY,No,2
Slovenia,13.736847843,46.502310217,46082606,SI0,SI04,SI042,16.9,6.3,88.0,1,3.6,3.88,14.94,87.4,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovenia,13.788851056,46.500486328,46122606,SI0,SI04,SI042,8.5,4.5,92.3,2,5.3,5.54,12.76,70.0,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,13.813565218,46.481581203,46142604,SI0,SI04,SI042,0.0,2.4,121.6,3,5.0,5.47,7.78,28.8,Woodland,Spruce dominated mixed woodland,FORESTRY,No,2
Slovenia,14.056037268,45.55280462,46382502,SI0,SI04,SI044,17.9,6.0,158.8,28,7.0,7.24,23.2,62.9,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),No,1
Slovenia,13.992792688,46.438994869,46282600,SI0,SI04,SI042,45.4,23.0,368.9,15,4.0,4.49,60.6,432.8,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,No,4
Slovenia,13.433420606,46.242041567,45862576,SI0,SI04,SI043,0.0,1.7,31.0,411,7.3,7.92,18.16,20.3,Woodland,Broadleaved woodland,FORESTRY,No,4
Slovenia,14.3288461,46.40791012,46542598,SI0,SI04,SI042,10.0,4.2,70.6,55,6.7,6.86,37.6,70.7,Woodland,Other coniferous woodland,FORESTRY,No,2
Slovenia,14.059767187,46.292212941,46342584,SI0,SI04,SI042,38.8,15.6,240.0,3,4.3,4.56,59.6,325.7,Woodland,Spruce dominated mixed woodland,FORESTRY,No,4
Slovenia,13.98742457,46.367066415,46282592,SI0,SI04,SI042,15.1,6.6,133.9,37,6.2,6.26,39.8,102.9,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,14.010663014,46.330132556,46302588,SI0,SI04,SI042,20.2,4.7,74.5,1,4.3,4.63,20.2,68.2,Woodland,Spruce dominated coniferous woodland,FORESTRY,No,1
Slovenia,13.826956756,45.940130365,46182544,SI0,SI04,SI043,19.5,9.1,131.6,3,4.8,5.2,19.17,115.3,Woodland,Broadleaved woodland,FORESTRY,No,3
Slovenia,14.09502878,45.731713588,46402522,SI0,SI03,SI038,7.7,2.2,29.8,0,4.0,4.34,8.86,33.6,Woodland,Broadleaved woodland,FORESTRY,No,2
Slovenia,13.725546765,46.340439424,46082588,SI0,SI04,SI043,48.4,19.1,364.9,107,6.3,6.53,78.0,378.3,Woodland,Pine dominated mixed woodland,Semi-natural and natural areas not in use,No,3
Slovenia,13.884865283,46.028207669,46222554,SI0,SI04,SI043,11.2,8.5,154.1,7,6.7,6.85,37.1,116.9,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,13.980010318,45.916475077,46302542,SI0,SI04,SI043,10.3,8.5,162.1,37,6.0,6.22,34.2,124.8,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Slovenia,13.943511215,46.476881673,46242604,SI0,SI04,SI042,4.8,3.8,206.6,1,4.7,5.14,9.2,47.5,Woodland,Spruce dominated mixed woodland,FORESTRY,No,2
Finland,23.734034367,67.445848305,49104984,FI1,FI1D,FI1D7,16.9,0.6,21.7,0,4.0,4.41,3.32,14.2,Woodland,Pine dominated mixed woodland,FORESTRY,No,1
Sweden,23.098283045,68.103394945,48685050,SE3,SE33,SE332,36.3,12.6,497.9,0,3.7,4.38,47.4,497.3,Woodland,Pine dominated coniferous woodland,Semi-natural and natural areas not in use,No,1
Sweden,19.821218942,68.128803509,47325030,SE3,SE33,SE332,49.1,25.3,328.3,0,3.8,4.53,51.0,442.4,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,1
Sweden,19.527568514,68.236044381,47185040,SE3,SE33,SE332,9.0,0.8,21.0,0,3.4,4.05,4.22,16.4,Woodland,Broadleaved woodland,FORESTRY,No,4
Sweden,18.672899351,68.406850385,46805054,SE3,SE33,SE332,26.0,2.4,84.2,0,4.4,5.0,10.31,30.7,Woodland,Broadleaved woodland,"Amenities, museum, leisure (e.g. parks, botanical gardens)",No,1
Sweden,22.041928567,68.030226467,48265034,SE3,SE33,SE332,26.8,1.1,15.0,1,4.0,4.33,3.59,26.9,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,1
Sweden,22.831842766,68.32556712,48525072,SE3,SE33,SE332,10.4,0.2,25.2,0,4.4,4.75,4.16,2.9,Woodland,Pine dominated mixed woodland,FORESTRY,No,2
Sweden,22.765084888,68.293414959,48505068,SE3,SE33,SE332,7.0,0.5,16.9,0,3.6,4.4,4.2,9.5,Woodland,Pine dominated mixed woodland,FORESTRY,No,3
Sweden,22.943447381,68.262244596,48585066,SE3,SE33,SE332,39.9,1.1,20.3,0,4.1,4.33,7.4,24.3,Woodland,Pine dominated coniferous woodland,FORESTRY,No,1
Sweden,22.963288062,68.297720358,48585070,SE3,SE33,SE332,19.4,0.5,6.2,1,4.1,4.47,3.19,8.9,Woodland,Pine dominated mixed woodland,FORESTRY,No,1
Sweden,20.268581979,67.938952225,47545012,SE3,SE33,SE332,20.0,0.5,17.1,0,4.1,4.5,2.96,9.5,Woodland,Pine dominated coniferous woodland,FORESTRY,No,2
Sweden,23.061515084,68.12453507,48665052,SE3,SE33,SE332,31.3,0.7,13.1,0,4.1,4.69,3.85,13.0,Woodland,Pine dominated mixed woodland,FORESTRY,No,1
Sweden,19.283687106,67.864775785,47144998,SE3,SE33,SE332,80.8,13.6,503.7,0,3.0,3.84,55.6,517.2,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,No,1
Sweden,23.370065264,67.898624114,48845030,SE3,SE33,SE332,8.4,0.6,7.9,0,4.0,4.34,6.64,11.6,Woodland,Pine dominated mixed woodland,FORESTRY,No,1
Sweden,23.089513,67.827288419,48745020,SE3,SE33,SE332,43.3,0.4,8.0,1,4.3,4.84,3.84,7.6,Woodland,Pine dominated mixed woodland,FORESTRY,No,1
Sweden,16.962009904,66.242156124,46364808,SE3,SE33,SE332,11.2,0.3,8.0,1,4.9,5.2,1.73,2.8,Woodland,Broadleaved woodland,FORESTRY,No,4
Sweden,17.66648519,66.520912616,46644842,SE3,SE33,SE332,46.2,1.2,23.5,1,3.7,4.16,5.67,22.2,Woodland,Pine dominated mixed woodland,Semi-natural and natural areas not in use,No,4
Sweden,17.367040872,66.261334905,46544812,SE3,SE33,SE332,22.9,0.9,26.4,1,4.2,4.48,5.87,12.8,Woodland,Broadleaved woodland,FORESTRY,No,4
Sweden,16.329575965,66.557553975,46044840,SE3,SE33,SE332,9.3,1.6,19.4,1,4.8,5.34,5.79,26.0,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,3
Sweden,17.689157472,66.447106451,46664834,SE3,SE33,SE332,10.4,0.9,27.5,0,3.4,4.12,5.99,20.9,Woodland,Pine dominated mixed woodland,Semi-natural and natural areas not in use,No,4
Sweden,23.081393335,68.159992239,48665056,SE3,SE33,SE332,12.4,0.7,11.7,1,4.3,4.8,3.92,15.0,Woodland,Pine dominated mixed woodland,FORESTRY,No,1
Sweden,15.268992152,65.324621554,45684700,SE3,SE33,SE331,0.0,1.3,50.2,0,5.2,5.68,6.04,15.3,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,2
Sweden,15.102547762,65.80091196,45564752,SE3,SE33,SE331,16.2,1.9,34.2,1,4.2,4.32,14.51,29.3,Woodland,Broadleaved woodland,FORESTRY,No,2
Sweden,15.527447434,65.751103038,45764748,SE3,SE33,SE331,17.2,0.8,14.4,0,4.2,4.62,5.66,10.2,Woodland,Broadleaved woodland,FORESTRY,No,1
Sweden,15.121408682,65.673493862,45584738,SE3,SE33,SE331,8.5,3.5,16.4,0,4.5,4.97,24.1,35.2,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,1
Sweden,15.085237848,65.710842774,45564742,SE3,SE33,SE331,5.4,1.4,10.0,0,5.3,5.59,20.4,12.6,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,2
Sweden,15.508742343,65.661087848,45764738,SE3,SE33,SE331,35.6,0.6,13.8,0,4.3,4.7,2.97,8.7,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Sweden,15.55928053,65.695657061,45784742,SE3,SE33,SE331,0.0,0.8,21.6,0,4.2,4.62,8.27,9.8,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,1
Sweden,16.059400548,65.605601985,46024734,SE3,SE33,SE331,4.5,1.2,10.7,0,4.9,5.31,11.92,14.2,Woodland,Spruce dominated mixed woodland,FORESTRY,No,2
Sweden,15.572165314,65.550209839,45804726,SE3,SE33,SE331,8.3,6.9,67.4,1,5.7,6.15,15.57,123.9,Woodland,Spruce dominated mixed woodland,FORESTRY,No,1
Sweden,15.045540328,65.730170759,45544744,SE3,SE33,SE331,7.9,1.1,17.0,0,4.0,4.6,3.76,13.9,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,2
Sweden,20.323051492,67.954134414,47565014,SE3,SE33,SE332,10.0,3.8,55.1,0,4.5,4.79,37.6,87.6,Woodland,Pine dominated coniferous woodland,FORESTRY,No,2
Sweden,14.984722667,65.40594492,45544708,SE3,SE33,SE331,0.0,1.1,18.0,0,4.2,4.45,4.07,19.1,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,No,2
Sweden,19.253773186,66.679167588,47324868,SE3,SE33,SE332,15.4,3.9,65.4,0,3.7,4.55,9.14,111.4,Woodland,Pine dominated coniferous woodland,FORESTRY,No,4
Sweden,18.701033123,66.653458573,47084862,SE3,SE33,SE332,22.0,0.8,20.4,0,3.7,4.15,4.44,17.6,Woodland,Pine dominated mixed woodland,FORESTRY,No,2
Sweden,19.005982211,66.747118755,47204874,SE3,SE33,SE332,11.3,0.8,28.4,0,4.4,4.65,4.01,18.5,Woodland,Pine dominated coniferous woodland,FORESTRY,No,3
