Country,LONG,LAT,Point_ID,PTotal
UK,-3.486667000381715,58.55861099959799,35404014,1076.92
Spain,0.737949999592843,41.12008999995357,35422050,220.06
France,0.404069999930584,43.25123300020283,35422288,401.07
France,0.38341599984858,43.37640599983706,35422302,666.01
France,0.232509999736749,44.210890000273366,35422396,80.62
France,0.220049999807713,44.34141999963333,35422410,444.45
France,0.163944999861883,44.66292000035776,35422446,468.02
France,0.100711000312458,45.01985800034652,35422486,310.24
France,-0.285090999749798,47.06998899959274,35422716,304.82
France,-0.3240129996002,47.26584000031579,35422738,904.1
France,-0.348978999780968,47.39046299976769,35422752,323.46
France,-0.356132999638191,47.42601599983857,35422756,1078.69
UK,-1.796944000165411,53.49555600030919,35423440,732.81
UK,-1.831666999732192,53.61944400004063,35423454,737.78
Spain,0.669639999786227,41.73182999965479,35442118,1391.57
Spain,0.661329999679765,41.7855599997942,35442124,747.72
France,0.225625999740146,44.46847299962928,35442424,727.19
France,0.199649999747749,44.592870000350274,35442438,1413.39
France,-0.030211000037582,45.8785999997902,35442582,1034.28
France,-0.060279999921988,46.03901899972709,35442600,1200.12
France,-0.120805999597167,46.35981600040816,35442636,598.87
France,-0.189288000141062,46.716255999914495,35442676,582.62
France,-0.220493000251736,46.87657599978263,35442694,506.49
UK,-2.881943999615828,57.08527800027952,35443846,299.78
Spain,0.744980000027056,41.393459999779225,35462080,519.99
Spain,0.720610000351257,41.55483999996608,35462098,598.02
Spain,0.696179999707283,41.71610999957687,35462116,1572.06
France,0.449983000215354,43.2737020003471,35462290,470.77
France,0.36096100034996,43.81014099980735,35462350,643.02
France,0.060950999589011,45.52430899956073,35462542,891.74
France,-0.688391000044589,49.26298899974262,35462962,482.37
Spain,0.709020000072996,41.79004000044574,35482124,558.32
France,0.442075999807571,43.47271600034321,35482312,346.68
France,0.38264800040497,43.83032399975286,35482352,514.35
France,0.217150000072479,44.795027999642514,35482460,478.96
France,0.166643000174361,45.080606000366686,35482492,409.51
France,-0.192790999804743,47.00620399981477,35482708,341.44
France,-0.231263999633825,47.20211799984588,35482730,438.95
France,-0.263083000180245,47.3623759995528,35482748,420.81
France,-0.338290999729793,47.73616300042221,35482790,420.52
France,-0.665218999856904,49.2833780001946,35482964,758.38
UK,-1.08305599963461,51.09361099994777,35483168,1117.17
UK,-1.95916699965727,54.38888900042707,35483540,926.85
UK,-1.910833000142816,55.31055599955977,35483636,631.29
UK,-2.361666999932027,55.715833000192845,35483690,821.54
UK,-2.395832999893003,55.82055600015934,35483702,260.06
UK,-2.805000000049915,57.056388999952446,35483842,271.23
Spain,0.768139999661287,41.55923000006453,35502098,593.02
Spain,0.762739999751261,41.595100000364766,35502102,460.16
France,0.472493999598441,43.43923899978006,35502308,473.85
France,0.337647999955266,44.24384099996223,35502398,617.69
France,0.023319999918101,46.010649999997554,35502596,1278.24
France,-0.191099000018767,47.133337999948765,35502722,781.91
UK,-1.771667000031982,53.84333299961827,35503478,1179.0
UK,-2.925833000092837,57.50055599985956,35503892,755.59
France,0.517429999794729,43.31633000022936,35522294,463.19
France,0.37782800026207,44.15660899990547,35522388,380.16
France,0.35074000025088,44.31709999956536,35522406,506.64
France,0.330574000189984,44.44255799975196,35522420,308.71
France,0.175659999609366,45.31733999964132,35522518,921.83
France,0.058824000427308,45.95956599957128,35522590,1248.8
France,0.035718999732126,46.08431799957606,35522604,451.04
France,0.012426000259779,46.20919800008767,35522618,52.83
France,-0.000945000311447,46.28050100032095,35522626,839.38
France,-0.078785999873958,46.69060300042816,35522672,577.42
France,-0.24245799963694,47.52754800014014,35522766,992.5
France,-0.267442999794582,47.65214900037614,35522780,164.88
France,-0.307018000080575,47.84796000015393,35522802,554.16
France,-0.405750999908662,48.32841399980629,35522856,1170.31
France,-0.575725999854967,49.128602999728685,35522946,1583.83
France,-0.610234000298817,49.28885800019663,35522964,515.72
UK,-0.979167000356711,50.9224999997752,35523148,528.03
UK,-1.053333000417581,51.20611099972291,35523180,1207.13
UK,-1.090833000342627,51.36583299989309,35523198,719.35
UK,-2.076388999552648,54.99611100042239,35523608,293.09
UK,-2.146110999722794,55.22583300009296,35523634,378.91
UK,-2.293889000377021,55.70305600003445,35523688,670.32
UK,-2.333055999834471,55.826666999582415,35523702,446.29
UK,-2.751944000415222,57.09805599958474,35523846,365.71
UK,-3.252221999645542,58.4911110002725,35524004,680.97
Spain,0.839789999708785,41.402320000068016,35542080,446.93
France,0.590951999834999,43.01445799993678,35542260,808.17
France,0.56498900044204,43.17547100028651,35542278,312.19
France,0.486218000260578,43.658402999998486,35542332,1070.42
France,0.378430000144419,44.301880000062,35542404,609.05
France,0.210567999613545,45.26614899967666,35542512,1517.27
France,0.064639999736244,46.06896000000404,35542602,1231.37
France,-0.472732999628192,48.79322900041808,35542908,438.27
UK,-1.42249999957528,52.78666700008205,35543358,576.24
Spain,0.820599999690273,41.69132000031783,35562112,1046.12
France,0.583646000162844,43.213527999817416,35562282,837.06
France,0.55760599991703,43.37452400028246,35562300,380.8
France,0.49605599978463,43.75009499978444,35562342,445.91
France,0.442519999598346,44.07180000007003,35562378,1504.62
France,0.142665999736153,45.78600799986936,35562570,906.5
France,0.07379800027752,46.16050400015951,35562612,820.48
France,-0.023410000271269,46.677489000017374,35562670,357.8
France,-0.054072999669131,46.8378530001159,35562688,668.56
France,-0.068106000191733,46.90905900037262,35562696,1648.18
France,-0.172122999976409,47.44351099993276,35562756,488.25
France,-0.275621000109027,47.95976100007016,35562814,415.24
UK,-1.706388999752505,53.940555999959486,35563488,705.05
UK,-2.009443999740768,54.984444000190535,35563606,571.52
UK,-2.046389000152203,55.1080559997846,35563620,1663.06
UK,-2.057221999695457,55.143610999947725,35563624,713.27
UK,-2.711110999672826,57.175000000050034,35563854,1546.28
UK,-2.889444000140429,57.68666700018196,35563912,655.71
Spain,0.839069999780691,41.72935999996406,35582116,860.77
France,0.628097999623037,43.09051800010565,35582268,806.7
France,0.544218000360502,43.60929099967996,35582326,682.77
France,0.482201000276007,43.984758999828045,35582368,236.27
France,0.437166000010961,44.25287800031953,35582398,632.58
France,0.242029999884608,45.37796999961586,35582524,584.1
France,0.174653999982183,45.752693999628434,35582566,988.94
France,0.145408000279019,45.91323299970321,35582584,684.63
France,-0.09690600001187,47.19659399961347,35582728,808.04
France,-0.471443000394117,49.030129000153295,35582934,533.17
UK,-0.884999999750164,50.876666999582426,35583142,867.91
UK,-0.986944000165408,51.30305599983456,35583190,436.98
UK,-1.832777999704888,54.49194399991569,35583550,1591.93
UK,-1.848333000267701,54.5450000004497,35583556,944.51
UK,-2.020832999743106,55.12888900002736,35583622,397.24
UK,-2.838056000084293,57.63694399956597,35583906,1130.94
UK,-3.124999999949978,58.43055600015936,35583996,811.4
Spain,0.902879999812171,41.46260000008999,35602086,349.78
Spain,0.854780000296842,41.78528999993358,35602122,1336.6
France,0.248280000321813,45.48739999991011,35602536,347.98
France,0.213009999811675,45.6836829998706,35602558,897.49
France,0.154660999805344,46.0048030001584,35602594,897.37
France,-0.019128999803456,46.931820999639456,35602698,480.73
France,-0.215301000041052,47.92911799979589,35602810,582.46
France,-0.474699000358555,49.17454599959825,35602950,479.92
France,-0.509236000341104,49.33439999956039,35602968,959.51
UK,-0.87111099957292,50.93305600003441,35603148,563.27
UK,-1.344722000220088,52.84805599998447,35603364,410.52
Spain,0.913320000117949,41.55442000038278,35622096,327.42
France,0.555231000110609,43.84632600024474,35622352,436.18
France,0.528656000374156,44.00724399981078,35622370,496.05
France,0.134371000321437,46.25687800001975,35622622,734.45
France,0.104571000251497,46.41733900009484,35622640,484.08
France,0.074512999975013,46.57777399987026,35622658,389.39
France,-0.405732999977943,48.98135600017935,35622928,974.45
UK,-2.017221999595563,55.32944400004061,35623644,496.88
UK,-2.126111000122535,55.683056000434135,35623684,897.57
Spain,0.91849000021341,41.68209999961533,35642110,891.41
Spain,0.910449999967568,41.73586000023886,35642116,284.15
France,0.686897999742939,43.18667799998974,35642278,332.21
France,0.609140999557553,43.669740000300806,35642332,891.53
France,0.591621000109114,43.77707600025724,35642344,562.23
France,0.556328000336975,43.99162299980168,35642368,576.22
France,0.402908000304024,44.903163999618926,35642470,101.39
France,0.113888000031238,46.50891399988126,35642650,611.75
France,0.07358799958655,46.72279600023529,35642674,887.81
France,-0.049515999963376,47.36425599991452,35642746,322.36
France,-0.112505999951907,47.684837999674016,35642782,804.69
France,-0.19806600024566,48.11209400033789,35642830,544.1
France,-0.443183000295164,49.28618099995322,35642962,1018.85
UK,-2.138611000097512,55.82750000022486,35643700,292.72
UK,-2.696111000422263,57.52305599963472,35643892,905.7
UK,-3.095833000292657,58.63444400009058,35644018,721.55
Spain,1.026269999960562,41.110319999968056,35662046,748.67
Spain,0.931639999586366,41.75604999960785,35662118,618.13
France,0.662710000366246,43.4931209997344,35662312,798.52
France,0.61041099966792,43.81508300018038,35662348,482.78
France,0.551470000240386,44.17274999961285,35662388,376.0
France,0.515430000194385,44.38714500024162,35662412,407.24
France,0.498152000214702,44.49426199999135,35662424,502.03
France,0.488272999699234,44.54819300040669,35662430,652.79
France,0.476620000112973,44.61937999978721,35662438,605.79
France,0.365329000333134,45.262374000060106,35662510,838.56
France,0.250928000127146,45.90488100035793,35662582,740.11
France,0.22205000030732,46.06526999981071,35662600,1084.99
France,0.215290999779882,46.1011050002956,35662604,616.72
France,0.086906000411659,46.79613099974591,35662682,1752.8
France,0.065838000123676,46.90341600004842,35662694,483.42
France,0.042040999892265,47.0281680000532,35662708,429.33
France,-0.196723000366148,48.239197999987766,35662844,1050.76
France,-0.243985999953907,48.47051400032092,35662870,881.59
France,-0.277086000218674,48.63066400044335,35662888,777.25
France,-0.317877999969653,48.82635600012935,35662910,862.96
UK,-0.751389000402014,50.79916699955743,35663132,681.66
UK,-1.496943999865664,53.74194399961596,35663464,1234.63
UK,-1.595278000179519,54.09666699998212,35663504,1129.68
UK,-1.700555999659628,54.46833300016789,35663546,1025.24
UK,-1.918055999584681,55.21138900040211,35663630,240.71
UK,-1.954721999720448,55.33555600040916,35663644,322.91
France,0.76965700037033,42.97638799980638,35682254,323.2
France,0.561396000225272,44.26430600032171,35682398,451.12
France,0.507055999834563,44.58620399961495,35682434,833.32
France,0.396858000096699,45.22898399991175,35682506,1259.68
France,0.224660000158906,46.19263899998992,35682614,727.27
France,0.013373999910243,47.31567599984754,35682740,462.27
France,-0.049078000449299,47.63629500041401,35682776,294.07
UK,-3.02805599988443,58.64111099997274,35684018,1299.44
Spain,1.003110000326274,41.598960000303805,35702100,588.22
France,0.782716000043422,43.050318999822025,35702262,495.03
France,0.763068999634697,43.17537300026379,35702276,437.25
France,0.757335999656732,43.21130299973368,35702280,626.27
France,0.700284000106592,43.569164000018645,35702320,535.06
France,0.553418000140653,44.4632630003872,35702420,454.8
France,0.499103000003515,44.78480799958959,35702456,343.57
France,0.403419999633343,45.33843600032122,35702518,522.13
France,0.289213000279801,45.98093800038845,35702590,721.54
France,0.237318000225571,46.26636100026002,35702622,426.37
France,0.207797999578077,46.42686999985068,35702640,760.17
France,-0.075465999656103,47.90584600039267,35702806,668.76
France,-0.100184000091474,48.03062599989005,35702820,464.92
France,-0.107418000040639,48.066112999615314,35702824,381.03
UK,-0.723611000047583,50.90999999980022,35703144,1678.15
UK,-0.796667000181856,51.22999999970028,35703180,325.48
UK,-0.805000000449638,51.265833000092925,35703184,88.99
UK,-1.500556000059305,53.97833300006795,35703490,414.29
UK,-1.819443999940574,55.09333299981813,35703616,401.96
UK,-1.914444000290359,55.41194400041536,35703652,655.11
France,0.602150000022505,44.32244999986767,35722404,391.3
France,0.236902999973495,46.41138399977183,35722638,836.73
France,0.055561000140074,47.37391600022329,35722746,56.76
France,-0.070151000068563,48.01511400041085,35722818,515.67
UK,-1.915278000079581,55.521111000272526,35723664,858.63
Spain,1.034889999973586,41.71082000024285,35742112,813.12
Spain,1.024349999552896,41.78251000033629,35742120,684.66
Spain,1.011080000042,41.87218999996856,35742130,652.69
Spain,0.992460000228903,41.997670000270375,35742144,1116.11
France,0.814578999920968,43.16204099969241,35742274,197.71
France,0.594262999637749,44.521365999841066,35742426,528.58
France,0.441512999925067,45.41433300016786,35742526,273.48
France,0.356408999975429,45.89639600027522,35742580,715.45
France,0.196708999920475,46.77038400042136,35742678,580.05
France,0.136832999643275,47.09105399974237,35742714,185.8
France,0.057733999624418,47.50109299964225,35742760,750.64
France,-0.061252999826024,48.10654299975971,35742828,1138.33
France,-0.165777999654892,48.62280300035826,35742886,486.1
France,-0.197972999554224,48.782808000089176,35742904,467.64
UK,-0.669444000440194,50.93361100044734,35743146,871.24
UK,-0.689999999600275,51.02277799980487,35743156,444.75
UK,-1.363332999618194,53.70055600025927,35743458,656.86
UK,-1.391667000431653,53.80694399966592,35743470,437.07
UK,-1.416667000381722,53.89527800017965,35743480,668.82
UK,-1.846666999882075,55.400278000229605,35743650,695.5
UK,-2.507499999925017,57.46805600028426,35743884,728.03
UK,-2.561943999715766,57.62722199999536,35743902,739.33
Spain,1.042950000242342,41.820549999982575,35762124,615.23
France,0.756744000235472,43.68320399976483,35762332,892.34
France,0.745256000164318,43.75473000038926,35762340,1203.66
France,0.704702999743688,44.005144000095584,35762368,356.02
France,0.460680999828355,45.4524830003902,35762530,744.32
France,0.148819000196738,47.16481099982781,35762722,2590.58
France,0.137976000192282,47.217704000039646,35762728,711.72
France,0.01464400002061,47.859744000385376,35762800,627.48
France,-0.006395999875451,47.96661799972094,35762812,654.09
France,-0.081049999957486,48.34048599982907,35762854,1201.33
France,-0.178996000365089,48.82066400024348,35762908,404.21
France,-0.211689999893508,48.981407999879366,35762926,582.69
France,-0.234616000428048,49.08777800025456,35762938,816.34
France,-0.246134000083998,49.14134099988729,35762944,734.14
UK,-0.670278000229473,51.06055599995949,35763160,548.71
UK,-1.380832999942925,53.88055600025928,35763478,489.07
UK,-1.742222000145148,55.15555600040915,35763622,490.16
UK,-1.789167000356713,55.31472200012024,35763640,364.66
France,0.874518999552208,43.09480800008919,35782266,509.48
France,0.849358000271536,43.25590599986208,35782284,507.69
France,0.79847099993674,43.57803299982311,35782320,3251.75
France,0.74095899985798,43.93579600008536,35782360,924.35
France,0.720700000005024,44.06098999978872,35782374,440.17
France,0.608282999560856,44.740296000060425,35782450,669.01
France,-0.104697999612938,48.59213900001487,35782882,767.36
UK,-1.26722200019509,53.547778000154665,35783440,596.48
UK,-1.393055999734543,54.02444399959097,35783494,636.02
Spain,1.145129999849644,41.447800000169934,35802082,292.12
Spain,1.121999999800209,41.60961999996306,35802100,266.09
France,0.777301000340913,43.86648600002894,35802352,737.27
France,0.563751000008665,45.15348599957929,35802496,487.71
France,0.254794000342883,46.884463000167386,35802690,410.28
UK,-1.747778000054609,55.3911110001726,35803648,422.69
Spain,1.166439999606325,41.46822000025287,35822084,358.53
Spain,1.124959999604357,41.7552100004412,35822116,590.69
France,0.864540999867302,43.47508599991903,35822308,533.5
France,0.5645510000287,45.29865100024352,35822512,541.92
France,0.480749999912632,45.78069999970529,35822566,1067.35
France,0.346500999921261,46.5301560000994,35822650,360.26
France,0.257579000170779,47.01162399974783,35822704,583.53
France,0.062858000296501,48.027303000433164,35822818,484.86
France,0.031149000326138,48.187573999840254,35822836,987.15
UK,-0.573333000117827,51.01527800017959,35823154,684.47
UK,-2.420832999843014,57.60388899957775,35823898,901.31
Spain,1.192740000150934,41.45240000005998,35842082,457.91
Spain,1.138370000175428,41.82904999985766,35842124,636.52
France,0.857981000422853,43.67410600019178,35842330,71.84
France,0.686459000182765,44.72913299968826,35842448,586.64
France,0.605190999964748,45.21160399972485,35842502,877.53
France,0.452653000135911,46.08644799977543,35842600,1334.24
France,0.417543999855752,46.28272600040464,35842622,1060.45
France,0.395008000219093,46.40761599957875,35842636,386.02
France,0.300268000168103,46.92483600038116,35842694,174.88
France,0.272608999905458,47.08406800043792,35842712,981.75
France,-0.043502999663644,48.68735599957978,35842892,895.87
France,-0.052765999651115,48.741920999554566,35842898,655.16
UK,-0.561111000372307,51.08888899982753,35843162,1481.22
UK,-0.572777999704897,51.14194400031539,35843168,246.56
UK,-1.227222000095196,53.767778000254566,35843464,589.23
UK,-1.257777999954669,53.8566670002819,35843474,860.76
UK,-1.29083299994295,54.01611100022251,35843492,1059.05
UK,-1.324444000390258,54.12222200034512,35843504,759.64
Spain,1.190750000112473,41.63389000042321,35862102,582.17
Spain,1.180429999944579,41.70565000014744,35862110,740.58
Spain,1.172649999997532,41.75944999991759,35862116,1062.93
France,0.963722999716708,43.1572689999644,35862272,820.05
France,0.955408000279022,43.21091799996577,35862278,535.85
France,0.828679999982057,44.01661000005152,35862368,666.45
France,-0.003619999563284,48.61936300000252,35862884,430.01
France,-0.065028000341897,48.94025799980688,35862920,762.34
UK,-1.230277999829752,53.8966670003818,35863478,449.69
Spain,1.268219999653297,41.259129999649815,35882060,277.69
France,0.870324000352355,43.911071000226514,35882356,1077.03
France,0.856030000384237,44.000560000044,35882366,296.56
France,0.823912999585332,44.19739100009463,35882388,799.81
France,0.637405999887051,45.32331099980286,35882514,594.93
France,0.469047999865325,46.28733799994882,35882622,382.76
France,0.404672999859088,46.64415899993793,35882662,662.55
France,0.381897999992759,46.769024999803946,35882676,280.59
France,0.345790999555049,46.96517900011082,35882698,454.69
France,0.170377999744915,47.89199900035362,35882802,340.12
France,0.107778999801042,48.2125529997212,35882838,722.09
France,-0.046039999746142,48.97818000030685,35882924,1531.03
UK,-0.548333000167759,51.29000000029981,35883184,584.75
UK,-1.151388999602602,53.68361100034747,35883454,705.42
UK,-1.273889000077247,54.16777800035448,35883508,572.44
UK,-1.520278000329427,55.04888899982751,35883608,783.08
UK,-1.53055600035907,55.08416699980722,35883612,808.01
UK,-2.325277999979676,57.63138899970261,35883900,864.18
UK,-2.337222000394945,57.66666699968232,35883904,1124.09
France,0.877939999931073,44.02051999959838,35902368,668.63
France,0.773422999571835,44.66429299982212,35902440,531.13
France,0.665742999939539,45.30769099983985,35902512,563.7
France,0.554783000135387,45.95054499995183,35902584,525.78
UK,-1.142222000444917,53.79388900017727,35903466,430.31
Spain,1.285100000164903,41.478690000143445,35922084,501.94
Spain,1.262150000322322,41.64018000000704,35922102,577.46
Spain,1.22478999965881,41.89094999994262,35922130,968.77
France,0.882778000004748,44.147850999823845,35922382,417.32
France,0.862508999690647,44.273252000079765,35922396,532.68
France,0.818953000180841,44.54146999974074,35922426,500.03
France,0.730224000337387,45.07768299957081,35922486,719.51
France,0.685018000280536,45.345662999947535,35922516,700.22
France,0.620740000250862,45.72072000002805,35922558,683.73
France,0.574130000199375,45.9885279996675,35922588,519.23
France,0.545883999846751,46.14916499976499,35922606,482.65
France,0.385032999773159,47.04105399984229,35922706,841.92
France,0.311701000400888,47.43339900036364,35922750,555.38
France,0.294972999704214,47.52314300024932,35922760,677.24
France,0.264421000029188,47.68291299993507,35922778,149.22
France,0.044127999907346,48.80491799986584,35922904,1030.58
France,0.019059000372636,48.92965299998599,35922918,688.44
France,0.011970999961704,48.96507800044941,35922922,588.84
France,-0.020943999865665,49.12542799990234,35922940,1420.55
Spain,1.336620000013056,41.28336000006402,35942062,344.89
France,1.053080999788335,43.21957299979414,35942278,531.63
France,1.011706000131824,43.48811399996117,35942308,756.3
France,1.003352999841127,43.54182300003146,35942314,551.96
France,0.858508999590697,44.454280999868274,35942416,556.61
France,0.779257999756908,44.93696599988107,35942470,423.73
France,0.752402999698745,45.09779299974719,35942488,167.6
France,0.670738000058691,45.5800289997386,35942542,377.27
France,0.633889999623818,45.79440000015995,35942566,1193.74
France,0.549529999809693,46.2763929997372,35942620,756.79
France,0.492112999615301,46.59756799986337,35942656,351.95
France,0.443621000009216,46.86515800024159,35942686,628.83
France,0.433840999562506,46.91867999978223,35942692,304.42
France,0.301075999657712,47.63181799990082,35942772,338.37
France,0.294286000398642,47.66747600031721,35942776,467.86
France,0.222485999729145,48.04166299984763,35942818,825.79
France,0.191311000102644,48.201973000153885,35942836,486.36
France,0.170439999906137,48.30883099965098,35942848,622.17
France,0.15994499976199,48.36231300004499,35942854,826.16
France,0.082056999830741,48.75406300010741,35942898,738.64
France,0.017015999688681,49.07460399977481,35942934,845.56
UK,-1.110278000429332,53.905833000392704,35943478,560.32
UK,-1.191944000115484,54.22472200032013,35943514,285.09
Spain,1.352719999628334,41.33926000044869,35962068,173.35
France,1.044510000236357,43.43660699981325,35962302,573.27
France,0.786630999820829,45.04638999989862,35962482,403.62
France,0.759918000015716,45.20725499971854,35962500,288.98
France,0.69927799958009,45.56446399961396,35962540,483.65
France,0.622263000337227,46.01092400004262,35962590,372.86
France,0.559468000347977,46.367930999615965,35962630,208.92
France,0.479405999986966,46.813964000138526,35962680,476.87
France,0.47292299959679,46.84963800039344,35962684,582.52
France,0.324105999592234,47.65201100030748,35962774,167.95
France,0.300067999938278,47.77687400003515,35962788,763.18
France,0.176228999768568,48.41812099978438,35962860,658.68
France,0.167678000239562,48.45454300035925,35962864,1443.12
France,0.144729999589856,48.57844900002141,35962878,1542.99
UK,-0.436110999722814,51.3000000001,35963184,284.46
Spain,1.341150000272364,41.59258999972877,35982096,806.8
Spain,1.313110000426207,41.7899200003078,35982118,1360.11
Spain,1.294999999850177,41.915590000378245,35982132,513.1
France,0.979760000024044,44.01145999997908,35982366,362.65
France,0.95420000032982,44.1724700001904,35982384,295.29
France,0.73683799957405,45.49524800029502,35982532,750.05
France,0.575759999824186,46.42374300043917,35982636,792.19
France,0.518287999791426,46.744919999758224,35982672,206.13
France,0.482711000412394,46.94113099999572,35982694,576.11
France,0.45340099955655,47.1016649998399,35982712,215.4
UK,-0.355277999779844,51.07111100017255,35983158,537.33
UK,-0.970000000299706,53.62750000012494,35983446,697.01
Spain,1.339519999748234,41.77404999960783,36002116,1624.19
Spain,1.334429999744714,41.80995999995406,36002120,748.79
France,1.060283000060451,43.65548300024034,36002326,551.28
France,1.052095000184181,43.70938600026375,36002332,537.45
France,0.976200000429742,44.19254000032083,36002386,300.56
France,0.95870999966678,44.29989000002354,36002398,407.89
France,0.924567999913336,44.51450099982134,36002422,243.62
France,0.898556000059386,44.67546100042489,36002440,793.45
France,0.682811000127629,45.9618790001158,36002584,1640.59
France,0.491280999918274,47.03181600010839,36002704,462.37
France,0.281754999893394,48.155647999755445,36002830,433.41
France,0.2507110000127,48.31602599960024,36002848,1126.63
France,0.155920000307788,48.7968880000812,36002902,555.29
France,0.112985999804096,49.0105989997441,36002926,546.88
France,0.091428000302017,49.11738300032528,36002938,300.85
UK,-0.318888999827436,51.03833300036774,36003154,1221.4
Spain,1.365948999946454,41.7581999998302,36022114,298.41
France,1.20187799976992,42.88783600003143,36022240,264.2
France,1.139869000054375,43.29973500027012,36022286,772.39
France,1.098827999612524,43.5683039999297,36022316,647.26
France,0.649395999725641,46.30334799991033,36022622,795.83
France,0.598879000265697,46.58893400010408,36022654,752.48
France,0.453250999833813,47.391597999947805,36022744,253.86
France,0.416698000412453,47.58773400032391,36022766,368.96
France,0.294709000120292,48.22930599977212,36022838,801.27
UK,-0.298610999997607,51.0763889998525,36023158,794.59
Spain,1.404920000257846,41.65259999989013,36042102,651.6
France,0.113375999802599,49.28240600033672,36042956,799.25
UK,-0.261943999815685,51.04333299981812,36043154,435.7
Spain,1.481079999642304,41.277699999855145,36062060,452.59
Spain,1.413620000362755,41.76230999960683,36062114,171.81
Spain,1.403480000401771,41.83407000023038,36062122,150.42
France,1.221133000087946,43.08903600011138,36062262,1454.87
France,0.897848999831524,45.14677000013546,36062492,285.31
France,0.701083000080416,46.30794399961593,36062622,728.39
France,0.666812999820138,46.5042830003602,36062644,560.87
France,0.63815100006866,46.66477400002015,36062662,650.72
France,0.622230999760859,46.75401800023059,36062672,143.86
France,0.476145999838081,47.556688000351016,36062762,1061.08
France,0.436987999896303,47.753327999687485,36062784,459.53
France,0.35490800000423,48.19840300009844,36062834,1092.13
France,0.310351000198523,48.42998600015386,36062860,592.39
France,0.190903000173364,49.03558499994784,36062928,654.41
France,0.11884900038109,49.39164099973243,36062968,483.2
UK,-0.222221999945305,50.992500000174914,36063148,578.2
UK,-0.285710999562923,51.27686699991216,36063180,972.71
France,0.757649999747741,46.13155000043224,36082602,316.95
France,0.729842999854611,46.29224799974543,36082620,614.18
UK,-0.253411000217454,51.26166700043177,36083178,1611.78
UK,-0.789166999657255,53.49777800025458,36083430,541.18
UK,-0.829166999757206,53.65999999970029,36083448,831.7
France,1.229627999732429,43.36194300016939,36102292,332.39
France,1.136589999928617,43.9706700003203,36102360,376.23
France,1.094739999951059,44.239059999819176,36102390,266.41
France,0.95712500031857,45.09756600007091,36102486,248.91
France,0.816969999565856,45.93733999984119,36102580,552.49
France,0.80497000016544,46.00853000025938,36102588,791.14
France,0.76800100044585,46.22295899975808,36102612,501.94
France,0.577432999633288,47.29398399956199,36102732,314.29
France,0.231012999950053,49.11151999974823,36102936,428.0
France,0.191630999571032,49.30741399975636,36102958,640.92
UK,-0.620555999659587,52.95166699993217,36103368,981.61
France,1.237935999746639,43.47149799993281,36122304,669.13
France,1.199896000100352,43.72234799996028,36122332,411.77
France,0.734795999835569,46.564427999552606,36122650,861.09
France,0.668489999813687,46.93926800041794,36122692,213.32
France,0.325114000210988,48.77555400011704,36122898,466.51
France,0.318058000376482,48.81113799981887,36122902,1224.29
France,0.222538000328484,49.29200100034592,36122956,580.53
France,0.157467999748462,49.61242900019823,36122992,522.7
UK,-0.140833000442569,51.0177780003545,36123150,563.71
UK,-0.570555999759506,52.86527800007968,36123358,650.22
Spain,1.516510000336268,41.71663999973623,36142108,1030.56
Spain,1.488910000096496,41.91397000031532,36142130,780.63
France,1.161179999857154,44.13604999970778,36142378,909.91
France,1.116378000444399,44.42228900033717,36142410,454.84
France,0.714137999569061,46.83466299959781,36142680,683.57
France,0.678627999682476,47.03075099955902,36142702,374.8
France,0.598036000061427,47.47674400003564,36142752,941.46
France,0.538849000081314,47.79770600023176,36142788,378.62
France,0.532207999599564,47.83333100002568,36142792,485.22
France,0.478760999920269,48.1185739996904,36142824,601.19
France,0.448303000083456,48.27900300008844,36142842,555.5
France,0.356494000297914,48.75984100036192,36142896,806.48
UK,-0.082777999604957,50.877777999555065,36143134,961.39
UK,-0.505555999709543,52.766111000022704,36143346,1030.86
UK,-0.842777999704879,54.07638900015229,36143494,846.06
Spain,1.599419999833174,41.28779999977024,36162060,414.97
Spain,1.532879999812167,41.77250999963684,36162114,596.02
France,1.276224000037644,43.54733199957218,36162312,452.25
France,1.101768000293021,44.67487200024266,36162438,140.39
France,0.917863000077432,45.801062999857606,36162564,372.73
France,0.82989300016186,46.31900599982709,36162622,359.86
France,0.608052999746178,47.56817100019157,36162762,809.45
France,0.481705999931989,48.24569400007812,36162838,476.12
France,0.333755000293081,49.01186899985453,36162924,1167.84
UK,-0.073056000034342,50.969166999757306,36163144,517.5
UK,-0.1355559999094,51.25416699990717,36163176,1537.8
France,1.354140000360758,43.19115599964971,36182272,313.73
France,1.199660000009033,44.211819999993054,36182386,324.98
France,1.106948999996405,44.8022550001682,36182452,751.36
France,0.976131999991878,45.6065729998441,36182542,816.65
France,0.689450999663961,47.26723599994148,36182728,310.6
France,0.611619999663276,47.69530999965679,36182776,361.11
France,0.32564799965553,49.19227599973766,36182944,1157.92
UK,-0.029443999740749,50.900832999743216,36183136,1018.12
UK,-0.099756000139223,51.22076700019693,36183172,786.05
UK,-0.751389000402014,53.93861100019757,36183478,843.17
Spain,1.641909999646828,41.3277199997782,36202064,393.15
Spain,1.553290000333277,41.97395999955438,36202136,681.23
France,1.295673000308739,43.74849099956003,36202334,591.87
France,1.151811000377393,44.67915299981115,36202438,400.97
France,1.042656000174304,45.35864899985154,36202514,512.1
France,0.968991999880927,45.80543500002528,36202564,493.69
